cbsa_code,cbsa_title,msa_block_id,msa_block_compact_id,block_population_count,block_msa_count,block_game_count,is_sparse_block,recommended_for_matching
29780,"Las Vegas, NM",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
31060,"Los Alamos, NM",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
34300,"Mountain Home, ID",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
36830,"Othello, WA",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
39040,"Port Townsend, WA",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
39220,"Price, UT",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
40760,"Ruidoso, NM",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
43260,"Sheridan, WY",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
43500,"Silver City, NM",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
44540,"Sterling, CO",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
45000,"Susanville, CA",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
45340,"Taos, NM",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
45520,"The Dalles, OR",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
46860,"Vernal, UT",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
49080,"Winnemucca, NV",west|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,832272,32,0,True,False
49420,"Yakima, WA",west|very_large|medium_metro_proxy|economic_unknown|svi_unknown,very_large|medium_metro_proxy|service_unknown|svi_unknown,250873,1,0,True,False
21700,"Eureka-Arcata, CA",west|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,558975,4,0,True,False
25900,"Hilo-Kailua, HI",west|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,558975,4,0,True,False
40700,"Roseburg, OR",west|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,558975,4,0,True,False
43320,"Show Low, AZ",west|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,558975,4,0,True,False
10540,"Albany, OR",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
13380,"Bellingham, WA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
13460,"Bend, OR",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
13740,"Billings, MT",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
14580,"Bozeman, MT",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
17020,"Chico, CA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
17660,"Coeur d'Alene, ID",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
20940,"El Centro, CA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
22140,"Farmington, NM",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
22380,"Flagstaff, AZ",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
24300,"Grand Junction, CO",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
25260,"Hanford-Corcoran, CA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
26820,"Idaho Falls, ID",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
27980,"Kahului-Wailuku, HI",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
29420,"Lake Havasu City-Kingman, AZ",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
29740,"Las Cruces, NM",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
30860,"Logan, UT-ID",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
31020,"Longview-Kelso, WA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
32780,"Medford, OR",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
33540,"Missoula, MT",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
34580,"Mount Vernon-Anacortes, WA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
34900,"Napa, CA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
39150,"Prescott Valley-Prescott, AZ",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
39380,"Pueblo, CO",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
39820,"Redding, CA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
41100,"St. George, UT",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
42140,"Santa Fe, NM",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
43420,"Sierra Vista-Douglas, AZ",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
46300,"Twin Falls, ID",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
48300,"Wenatchee-East Wenatchee, WA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
49700,"Yuba City, CA",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
49740,"Yuma, AZ",west|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,5315374,32,0,True,False
